122.	Rivers, Ronnie LAR RB	8.50	1.214	  	  	  	  	  	2.40 	B 	6.10 	0.00 	  	  	0.00 	0.00 	  	0.00 	0.00 	  	@SEA	FA	7
123.	Gaskin, Myles MIA RB	8.40	2.100	0.00 	  	  	  	5.30 	  	  	  	  	  	B 	3.10 	  	  	0.00 	  	  	@LAC	FA	11
124.	Williams, Trayveon CIN RB	8.00	1.143	  	  	  	  	  	  	0.00 	  	  	B 	0.70 	5.70 	0.30 	1.30 	0.00 	0.00 	  	@CLE	illmatic27	10
125.	Spiller, Isaiah LAC RB	7.90	1.317	  	  	  	  	  	  	-0.50 	B 	3.40 	0.30 	3.70 	1.00 	  	0.00 	  	  	  	MIA	illmatic27	8
126.	Chestnut, Julius TEN RB	7.80	1.560	  	  	  	  	  	B 	  	  	  	  	  	  	1.80 	1.80 	0.00 	0.00 	4.20 	@NOS	FA	6
127.	McFarland, Anthony PIT RB	7.10	7.100	  	  	  	  	  	  	  	  	B 	  	  	7.10 	  	  	  	  	  	SFO	FA	9
128.	Nwangwu, Kene MIN RB	7.10	0.444	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	1.10 	6.00 	0.00 	0.00 	0.00 	0.00 	0.00 	TBB	ansuperman	7
129.	Brown, Spencer CAR RB	6.80	3.400	  	  	  	  	  	  	  	2.70 	4.10 	  	  	  	B 	  	  	  	  	@ATL	FA	13
130.	Taylor, Patrick GBP RB	6.80	0.523	  	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	0.00 	0.00 	1.10 	B 	2.00 	2.70 	1.00 	@CHI	GKC	14
131.	Ebner, Trestan CHI RB	6.20	0.387	0.00 	0.00 	2.80 	2.30 	0.00 	0.00 	0.80 	-0.50 	0.00 	0.00 	0.80 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	GBP	FA	14
132.	Jones, Ronald KCC RB	6.20	1.240	  	  	  	  	  	  	  	B 	  	  	  	4.90 	0.00 	  	0.60 	0.40 	0.30 	@NYG	KWar	8
133.	Washington, Dwayne NOS RB	6.00	0.500	  	2.80 	0.00 	0.00 	0.00 	0.00 	0.00 	1.30 	1.90 	0.00 	0.00 	0.00 	0.00 	B 	  	  	  	TEN	FA	14
134.	Prentice, Adam NOS RB	5.30	0.530	0.00 	0.70 	0.00 	  	  	  	  	  	  	0.00 	0.00 	0.00 	0.70 	B 	1.30 	1.00 	1.60 	TEN	FA	14
135.	Vaughn, Ke'Shawn TBB RB	5.30	0.379	  	  	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.40 	2.30 	B 	2.00 	0.00 	0.00 	0.00 	0.60 	0.00 	@MIN	Gonsales Monsters	11
136.	Ward, Jonathan TEN RB	4.50	0.643	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	  	  	  	  	B 	  	  	0.00 	4.50 	@NOS	FA	6
137.	Hairston, Troy HOU RB	4.40	0.293	1.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	1.70 	0.00 	0.00 	0.00 	0.00 	0.00 	  	0.00 	0.50 	1.20 	@BAL	FA	6
138.	Johnson, D'Ernest CLE RB	4.40	0.314	  	  	0.00 	0.00 	0.00 	1.90 	0.00 	2.20 	B 	0.30 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	@IND	Oparysh	9
139.	Johnson, David NOS RB	4.30	1.075	  	  	  	  	  	  	  	  	  	  	1.70 	  	  	B 	-0.80 	3.40 	0.00 	BYE	FA	14
140.	Burton, Michael KCC RB	3.80	0.237	0.00 	1.80 	0.70 	0.00 	0.00 	0.00 	0.00 	B 	1.40 	-0.10 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	LVR	FA	8
141.	Rountree, Larry LAC RB	3.80	1.267	  	  	  	  	  	  	  	B 	  	0.00 	  	  	  	  	  	0.00 	3.80 	MIA	FA	8
142.	Davis, Mike FA RB	3.70	0.463	1.60 	0.40 	0.00 	0.00 	0.30 	0.00 	  	  	1.20 	B 	0.20 	  	  	  	  	  	  	BYE	FA	-
143.	Sermon, Trey PHI RB	2.90	1.450	  	  	  	2.90 	0.00 	  	B 	  	  	  	  	  	  	  	  	  	  	@NEP	illmatic27	7
144.	Johnson, Jakob LVR RB	2.70	0.169	0.60 	0.00 	0.00 	0.00 	1.00 	B 	0.00 	0.00 	0.00 	0.00 	0.50 	0.00 	0.00 	0.60 	0.00 	0.00 	0.00 	@DEN	FA	6
145.	Taylor, J.J. NEP RB	2.20	2.200	  	  	  	  	  	  	  	  	2.20 	B 	  	  	  	  	  	  	  	PHI	FA	10
146.	Smith, Keith ATL RB	2.00	0.125	0.00 	0.00 	0.00 	0.00 	0.00 	2.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	CAR	FA	14
147.	Ford, Jerome CLE RB	1.70	0.142	0.00 	0.00 	0.00 	0.00 	  	  	  	  	B 	0.00 	0.00 	0.00 	0.30 	0.00 	0.00 	0.00 	1.40 	CIN	illmatic27	9
148.	Felton, Demetric CLE RB	1.40	0.175	0.00 	0.40 	  	0.00 	  	  	0.00 	0.00 	B 	  	  	  	0.00 	0.00 	1.00 	  	  	CIN	БЕСЫ	9
149.	Hill, Kylin FA RB	1.20	0.600	  	  	  	  	  	  	  	  	1.20 	0.00 	  	  	  	B 	  	  	  	BYE	FA	-
150.	Igwebuike, Godwin SEA RB	1.20	0.300	  	  	  	  	  	  	  	  	  	  	B 	  	  	0.00 	0.00 	0.00 	1.20 	BYE	FA	11
151.	Ozigbo, Devine DEN RB	1.20	0.300	  	  	  	  	0.20 	  	  	0.00 	B 	  	  	0.80 	  	  	0.20 	  	  	BYE	FA	9
152.	Johnson, Duke FA RB	0.90	0.900	  	  	  	  	  	  	  	  	  	0.90 	  	  	  	  	  	  	  	BYE	FA	-
153.	Williams, Damien FA RB	0.20	0.200	0.20 	  	  	  	  	  	  	  	  	  	  	  	  	B 	  	  	  	BYE	FA	-
154.	Howard, Jordan NOS RB	0.10	0.050	  	  	  	  	  	  	  	  	0.00 	0.10 	  	  	  	B 	  	  	  	BYE	FA	14
155.	Armah, Alexander WAS RB	0.00	0.000	  	  	  	  	  	  	0.00 	0.00 	0.00 	  	  	  	  	B 	  	  	  	ARI	FA	14
156.	Bellore, Nick SEA RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	LAR	FA	11
157.	Bernard, Giovani TBB RB	0.00	0.000	0.00 	0.00 	  	  	  	  	  	  	  	  	B 	  	0.00 	0.00 	0.00 	0.00 	0.00 	BYE	FA	11
158.	Blasingame, Khari CHI RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	B 	0.00 	0.00 	0.00 	GBP	FA	14
159.	Brown, Brittain LVR RB	0.00	0.000	  	  	  	  	  	B 	  	  	  	0.00 	0.00 	  	  	0.00 	0.00 	0.00 	0.00 	@DEN	FA	6
160.	Cannon, Trenton TEN RB	0.00	0.000	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	  	  	  	  	  	  	BYE	FA (Q)	6
161.	Carter, Tory FA RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	B 	  	  	  	0.00 	0.00 	0.00 	0.00 	  	  	  	  	BYE	FA	-
162.	Chandler, Ty MIN RB	0.00	0.000	  	  	  	0.00 	0.00 	  	B 	  	  	  	  	  	  	  	  	  	  	TBB	БЕСЫ	7
163.	Dowdle, Rico DAL RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	  	  	  	B 	  	  	  	  	  	  	  	  	@NYG	FA	9
164.	Funk, Jake IND RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	  	B 	  	  	  	  	  	  	  	  	  	  	JAC	FA	14
165.	Gillaspia, Cullen SEA RB	0.00	0.000	  	  	  	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	B 	  	  	  	  	  	  	BYE	FA (Q)	11
166.	Jones, Taiwan BUF RB	0.00	0.000	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	B 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	  	BYE	FA	7
167.	Kelly, John CLE RB	0.00	0.000	  	  	  	  	  	  	  	  	B 	  	  	  	  	  	  	  	0.00 	CIN	FA	9
168.	Ollison, Qadree FA RB	0.00	0.000	  	  	  	  	  	  	  	0.00 	B 	0.00 	  	  	  	  	  	  	0.00 	@IND	FA	-
169.	Patterson, Jaret WAS RB	0.00	0.000	  	  	  	  	  	  	  	  	  	  	  	  	  	B 	  	  	0.00 	ARI	FA	14
170.	Price, D'vonte IND RB	0.00	0.000	  	  	  	  	  	0.00 	  	  	  	  	  	  	  	B 	  	  	  	BYE	FA	14
171.	Williams, Antonio FA RB	0.00	0.000	  	0.00 	0.00 	  	  	  	  	  	B 	  	  	  	  	  	  	  	  	BYE	FA	-
